Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-01-01 21:38:00,34,ACC_00154,48,ACC2_00034,172.64,US Dollar,2214.19,Yuan,ACH,0
2022-01-03 16:30:00,19,ACC_00192,39,ACC2_00046,550.64,US Dollar,2534.2,Yuan,Reinvestment,0
2022-01-01 04:39:00,36,ACC_00178,48,ACC2_00112,1317.14,Yuan,303.69,Yuan,Cheque,0
2022-01-02 00:21:00,16,ACC_00110,17,ACC2_00034,3540.64,US Dollar,636.18,Yuan,ACH,0
2022-01-01 23:42:00,25,ACC_00109,40,ACC2_00046,393.03,Euro,1493.5,Euro,Wire,0
2022-01-03 06:43:00,26,ACC_00050,27,ACC2_00008,369.5,Euro,220.58,Euro,Cheque,0
2022-01-02 02:12:00,20,ACC_00120,23,ACC2_00179,292.3,Euro,2118.76,Yuan,Cheque,0
2022-01-01 05:58:00,13,ACC_00197,23,ACC2_00143,4480.79,US Dollar,117.85,US Dollar,Credit Card,0
2022-01-03 17:27:00,42,ACC_00183,39,ACC2_00077,2021.27,Euro,85.04,US Dollar,Wire,0
2022-01-01 04:59:00,38,ACC_00140,21,ACC2_00029,749.51,Yuan,123.11,Euro,Reinvestment,0
2022-01-01 17:55:00,48,ACC_00145,19,ACC2_00142,480.15,Euro,267.06,US Dollar,Reinvestment,0
2022-01-01 17:09:00,36,ACC_00194,42,ACC2_00039,214.9,Euro,682.54,US Dollar,Cheque,0
2022-01-01 08:54:00,46,ACC_00190,26,ACC2_00010,1028.84,Euro,957.64,Yuan,Cheque,0
2022-01-03 07:17:00,44,ACC_00057,14,ACC2_00172,1735.76,Yuan,658.27,Yuan,Wire,0
2022-01-03 06:12:00,24,ACC_00041,25,ACC2_00063,688.45,Euro,2125.47,Euro,Credit Card,0
2022-01-02 05:30:00,42,ACC_00055,42,ACC2_00027,919.39,Euro,977.8,US Dollar,ACH,0
2022-01-03 00:38:00,11,ACC_00154,26,ACC2_00165,202.4,US Dollar,549.75,Yuan,Cheque,0
2022-01-01 06:55:00,43,ACC_00166,29,ACC2_00069,382.89,Yuan,517.33,Euro,Reinvestment,0
2022-01-01 13:59:00,35,ACC_00084,17,ACC2_00065,1050.7,Yuan,834.27,Yuan,ACH,0
2022-01-02 19:47:00,45,ACC_00015,20,ACC2_00118,1422.69,Yuan,360.4,US Dollar,Credit Card,0
2022-01-03 15:24:00,27,ACC_00093,41,ACC2_00194,782.09,Euro,648.27,US Dollar,Reinvestment,0
2022-01-01 17:22:00,16,ACC_00167,34,ACC2_00122,19.83,Yuan,1150.2,Euro,Wire,0
2022-01-02 00:57:00,24,ACC_00181,35,ACC2_00051,215.58,Euro,227.81,US Dollar,Wire,0
2022-01-01 23:18:00,17,ACC_00162,25,ACC2_00064,333.33,Yuan,6164.8,Yuan,Cheque,0
2022-01-01 05:08:00,27,ACC_00163,22,ACC2_00152,1695.29,US Dollar,794.55,Yuan,Cheque,0
2022-01-02 01:32:00,12,ACC_00109,23,ACC2_00111,608.93,Euro,690.2,Yuan,Cheque,0
2022-01-02 17:27:00,30,ACC_00052,23,ACC2_00021,75.32,Euro,740.33,Yuan,ACH,1
2022-01-03 06:44:00,32,ACC_00161,44,ACC2_00097,606.07,US Dollar,91.4,US Dollar,Reinvestment,0
2022-01-02 19:38:00,34,ACC_00064,27,ACC2_00196,3882.26,Euro,652.06,Yuan,Cheque,0
2022-01-01 17:53:00,17,ACC_00139,43,ACC2_00163,174.76,US Dollar,4753.58,Yuan,Reinvestment,0
2022-01-03 06:59:00,26,ACC_00071,40,ACC2_00145,38.63,US Dollar,2587.19,Euro,Cheque,0
2022-01-03 02:52:00,12,ACC_00110,21,ACC2_00004,513.69,Euro,1555.53,US Dollar,Wire,0
2022-01-03 10:37:00,39,ACC_00069,14,ACC2_00030,109.37,Yuan,231.64,Euro,Credit Card,0
2022-01-01 12:41:00,35,ACC_00115,22,ACC2_00058,1566.85,Euro,1903.34,Euro,Wire,0
2022-01-02 22:11:00,47,ACC_00078,35,ACC2_00123,1357.25,Yuan,701.93,US Dollar,Reinvestment,0
2022-01-01 18:30:00,40,ACC_00112,33,ACC2_00113,1751.09,US Dollar,2262.25,US Dollar,Wire,0
2022-01-02 07:16:00,34,ACC_00111,19,ACC2_00172,82.81,Yuan,1605.86,US Dollar,Cheque,0
2022-01-02 10:13:00,10,ACC_00080,28,ACC2_00056,505.73,Yuan,480.63,Yuan,ACH,0
2022-01-01 00:58:00,35,ACC_00141,11,ACC2_00129,117.61,Yuan,156.34,US Dollar,Credit Card,0
2022-01-01 01:16:00,24,ACC_00026,33,ACC2_00165,439.22,US Dollar,1155.33,Euro,Credit Card,0
2022-01-01 06:08:00,26,ACC_00170,48,ACC2_00105,275.84,Yuan,1384.78,Euro,Cheque,0
2022-01-02 16:29:00,13,ACC_00149,19,ACC2_00059,410.85,US Dollar,2978.44,US Dollar,Cheque,0
2022-01-03 05:20:00,11,ACC_00143,10,ACC2_00039,294.53,Yuan,1883.63,US Dollar,Credit Card,0
2022-01-01 12:13:00,30,ACC_00086,21,ACC2_00185,39.94,US Dollar,2548.93,Yuan,Credit Card,0
2022-01-03 15:49:00,28,ACC_00046,25,ACC2_00125,1450.43,US Dollar,752.46,Euro,Cheque,0
2022-01-02 14:39:00,18,ACC_00130,42,ACC2_00068,771.04,US Dollar,2419.95,Yuan,Credit Card,0
2022-01-02 15:44:00,41,ACC_00161,22,ACC2_00019,291.64,Yuan,409.67,Yuan,ACH,0
2022-01-02 21:30:00,29,ACC_00189,38,ACC2_00056,161.59,Euro,49.71,Euro,Wire,1
2022-01-02 06:39:00,28,ACC_00001,23,ACC2_00168,809.63,US Dollar,268.88,Yuan,Cheque,0
2022-01-02 20:24:00,39,ACC_00146,19,ACC2_00162,1689.72,Euro,560.31,US Dollar,Cheque,0
2022-01-01 02:04:00,41,ACC_00146,17,ACC2_00061,330.69,Euro,1513.04,Euro,Wire,0
2022-01-03 09:52:00,19,ACC_00146,40,ACC2_00186,157.42,Euro,648.63,Euro,Cheque,0
2022-01-03 14:11:00,36,ACC_00189,36,ACC2_00156,1575.1,Euro,329.84,Euro,Wire,0
2022-01-02 13:36:00,46,ACC_00063,11,ACC2_00112,152.69,Yuan,980.89,Euro,Reinvestment,0
2022-01-02 14:33:00,20,ACC_00153,18,ACC2_00187,1848.0,US Dollar,1070.65,Yuan,Cheque,0
2022-01-01 07:09:00,36,ACC_00075,40,ACC2_00182,1476.94,Yuan,238.42,US Dollar,Credit Card,0
2022-01-02 08:53:00,19,ACC_00057,29,ACC2_00197,1577.17,US Dollar,74.75,Euro,Cheque,0
2022-01-03 17:53:00,23,ACC_00100,23,ACC2_00071,1213.51,Euro,1260.72,Yuan,Reinvestment,0
2022-01-01 13:36:00,33,ACC_00163,38,ACC2_00036,8.23,Euro,12.17,Yuan,ACH,0
2022-01-02 21:16:00,24,ACC_00049,37,ACC2_00062,3960.78,US Dollar,685.69,Yuan,Reinvestment,0
2022-01-03 02:55:00,30,ACC_00106,26,ACC2_00041,1421.5,US Dollar,772.1,US Dollar,Wire,0
2022-01-02 04:11:00,15,ACC_00176,28,ACC2_00188,166.18,Euro,1902.55,Yuan,ACH,0
2022-01-01 06:27:00,31,ACC_00089,30,ACC2_00010,1588.16,Euro,206.17,Yuan,Credit Card,0
2022-01-01 00:30:00,12,ACC_00164,37,ACC2_00015,1036.57,Yuan,1535.61,Yuan,Wire,0
2022-01-01 19:35:00,32,ACC_00069,10,ACC2_00175,580.46,Euro,1280.66,US Dollar,Credit Card,0
2022-01-01 03:23:00,12,ACC_00036,21,ACC2_00114,219.17,US Dollar,847.34,US Dollar,ACH,0
2022-01-01 17:05:00,16,ACC_00015,34,ACC2_00141,405.08,Euro,3269.43,Euro,Reinvestment,0
2022-01-03 16:17:00,31,ACC_00103,33,ACC2_00155,4342.43,Yuan,235.87,Euro,Cheque,0
2022-01-03 14:37:00,17,ACC_00095,46,ACC2_00189,2756.35,Yuan,187.68,US Dollar,Credit Card,0
2022-01-01 14:53:00,17,ACC_00108,49,ACC2_00082,772.62,Euro,1604.26,Euro,Credit Card,0
2022-01-02 20:38:00,29,ACC_00014,13,ACC2_00122,1395.79,Yuan,2692.56,Yuan,Wire,0
2022-01-02 20:26:00,43,ACC_00157,13,ACC2_00123,1503.99,Yuan,192.75,Euro,ACH,0
2022-01-01 07:58:00,41,ACC_00178,11,ACC2_00021,560.54,US Dollar,3381.75,US Dollar,Reinvestment,0
2022-01-02 04:04:00,45,ACC_00031,26,ACC2_00021,364.88,US Dollar,1312.49,Euro,Wire,0
2022-01-01 22:30:00,17,ACC_00185,12,ACC2_00135,344.55,US Dollar,2168.05,US Dollar,ACH,0
2022-01-01 07:23:00,38,ACC_00144,35,ACC2_00070,170.05,Yuan,1626.7,US Dollar,Cheque,0
2022-01-02 22:10:00,35,ACC_00013,16,ACC2_00010,772.9,US Dollar,985.65,US Dollar,Reinvestment,0
2022-01-01 22:18:00,21,ACC_00125,39,ACC2_00060,782.58,Euro,657.21,US Dollar,Reinvestment,0
2022-01-01 03:12:00,14,ACC_00009,14,ACC2_00034,3512.84,Yuan,180.5,US Dollar,Wire,1
2022-01-03 01:29:00,47,ACC_00002,11,ACC2_00080,80.7,Yuan,242.92,US Dollar,Cheque,0
2022-01-01 18:48:00,11,ACC_00173,27,ACC2_00006,180.15,Yuan,13.86,Euro,Reinvestment,0
2022-01-01 00:06:00,28,ACC_00141,38,ACC2_00166,448.56,US Dollar,45.32,US Dollar,ACH,0
2022-01-01 07:19:00,10,ACC_00128,41,ACC2_00147,190.42,US Dollar,656.11,Yuan,Cheque,0
2022-01-01 04:49:00,13,ACC_00146,11,ACC2_00174,1423.17,US Dollar,364.91,Yuan,Wire,0
2022-01-01 18:26:00,13,ACC_00116,40,ACC2_00149,1340.1,Yuan,1329.75,US Dollar,Reinvestment,0
2022-01-03 13:33:00,26,ACC_00116,37,ACC2_00106,93.36,Yuan,60.96,Euro,Wire,0
2022-01-03 08:56:00,38,ACC_00086,36,ACC2_00006,67.94,Yuan,1575.1,US Dollar,Cheque,0
2022-01-03 17:40:00,43,ACC_00181,11,ACC2_00055,3202.24,US Dollar,1022.78,Euro,ACH,0
2022-01-02 08:01:00,48,ACC_00076,36,ACC2_00198,229.39,Euro,442.15,US Dollar,Wire,0
2022-01-02 17:17:00,39,ACC_00195,13,ACC2_00085,799.18,US Dollar,163.81,Yuan,Reinvestment,0
2022-01-02 15:27:00,28,ACC_00166,38,ACC2_00169,749.76,Euro,855.56,Euro,Wire,0
2022-01-02 04:55:00,23,ACC_00117,49,ACC2_00020,10.02,Yuan,1337.93,US Dollar,Cheque,1
2022-01-02 20:44:00,38,ACC_00120,26,ACC2_00071,137.62,Euro,1433.92,US Dollar,Credit Card,0
2022-01-03 16:42:00,34,ACC_00144,31,ACC2_00157,467.64,Yuan,2228.22,Yuan,Cheque,0
2022-01-01 03:14:00,15,ACC_00134,20,ACC2_00012,631.32,Yuan,253.48,US Dollar,Wire,0
2022-01-01 07:30:00,26,ACC_00176,39,ACC2_00084,92.06,Euro,152.98,Yuan,Wire,0
2022-01-02 02:33:00,41,ACC_00089,46,ACC2_00166,434.08,Euro,715.25,US Dollar,Wire,0
2022-01-01 18:25:00,25,ACC_00047,45,ACC2_00194,105.91,Euro,300.27,Yuan,Reinvestment,0
2022-01-01 00:29:00,24,ACC_00115,42,ACC2_00068,435.17,Euro,1487.13,US Dollar,Cheque,0
2022-01-01 13:05:00,34,ACC_00114,14,ACC2_00176,980.12,Yuan,468.57,Yuan,Credit Card,0
2022-01-03 18:37:00,32,ACC_00171,37,ACC2_00032,2172.0,Yuan,1074.43,Euro,ACH,0
2022-01-02 19:42:00,21,ACC_00127,16,ACC2_00008,681.07,Yuan,2591.42,Yuan,Cheque,0
2022-01-03 00:27:00,37,ACC_00014,31,ACC2_00080,585.74,US Dollar,145.14,Euro,ACH,0
2022-01-03 08:27:00,43,ACC_00030,32,ACC2_00144,2260.9,Euro,17.71,Yuan,Cheque,0
2022-01-03 15:06:00,32,ACC_00031,31,ACC2_00026,2246.99,Euro,345.28,US Dollar,Reinvestment,0
2022-01-01 14:41:00,14,ACC_00102,36,ACC2_00007,2110.32,Euro,1916.0,Yuan,Credit Card,0
2022-01-03 13:39:00,15,ACC_00021,46,ACC2_00113,955.36,US Dollar,42.36,Yuan,Credit Card,0
2022-01-02 15:29:00,38,ACC_00097,36,ACC2_00191,224.49,Yuan,414.98,Euro,Wire,0
2022-01-02 21:36:00,34,ACC_00010,41,ACC2_00036,2139.36,Yuan,19.22,Euro,Credit Card,0
2022-01-03 11:54:00,16,ACC_00066,28,ACC2_00166,5023.74,Yuan,308.83,US Dollar,Credit Card,0
2022-01-01 03:42:00,32,ACC_00044,32,ACC2_00104,307.17,Yuan,846.91,Yuan,Reinvestment,0
2022-01-02 09:15:00,49,ACC_00031,21,ACC2_00079,704.54,Euro,1094.41,US Dollar,Reinvestment,1
2022-01-02 04:37:00,48,ACC_00101,40,ACC2_00174,5.9,Yuan,1848.12,US Dollar,Cheque,0
2022-01-01 09:33:00,20,ACC_00148,23,ACC2_00038,32.91,Euro,1534.62,Euro,ACH,0
2022-01-03 07:28:00,18,ACC_00153,10,ACC2_00158,1237.19,US Dollar,922.44,US Dollar,Reinvestment,0
2022-01-03 08:17:00,10,ACC_00196,33,ACC2_00195,2837.46,Yuan,940.64,US Dollar,Cheque,0
2022-01-02 01:37:00,44,ACC_00115,24,ACC2_00164,232.8,Yuan,692.53,US Dollar,Cheque,0
2022-01-01 20:58:00,41,ACC_00042,44,ACC2_00182,323.82,US Dollar,82.19,US Dollar,Credit Card,0
2022-01-02 21:54:00,32,ACC_00026,22,ACC2_00178,117.95,US Dollar,1584.23,Yuan,Cheque,1
2022-01-01 22:25:00,22,ACC_00118,46,ACC2_00152,1109.88,Yuan,214.48,Euro,Wire,0
2022-01-01 01:20:00,18,ACC_00058,11,ACC2_00121,408.13,US Dollar,43.86,Yuan,ACH,0
2022-01-01 04:17:00,11,ACC_00119,18,ACC2_00112,1020.05,Euro,204.74,Euro,ACH,0
2022-01-01 04:55:00,15,ACC_00038,10,ACC2_00171,325.48,US Dollar,1041.19,Yuan,ACH,0
2022-01-02 10:52:00,27,ACC_00005,21,ACC2_00153,59.14,US Dollar,1474.07,US Dollar,Reinvestment,0
2022-01-01 17:14:00,15,ACC_00103,25,ACC2_00061,1095.04,Yuan,403.44,US Dollar,ACH,0
2022-01-02 01:45:00,17,ACC_00184,16,ACC2_00030,832.43,Yuan,603.95,US Dollar,Wire,0
2022-01-02 06:40:00,20,ACC_00010,28,ACC2_00027,349.96,US Dollar,2250.76,Euro,Credit Card,0
2022-01-02 05:00:00,21,ACC_00172,42,ACC2_00109,1001.48,Euro,444.07,Yuan,Credit Card,1
2022-01-02 15:35:00,25,ACC_00001,23,ACC2_00167,707.8,US Dollar,906.83,Euro,Credit Card,0
2022-01-01 10:54:00,26,ACC_00143,38,ACC2_00042,515.9,Euro,149.61,Euro,ACH,0
2022-01-02 22:16:00,28,ACC_00156,25,ACC2_00193,150.2,US Dollar,348.18,US Dollar,Cheque,0
2022-01-02 23:35:00,17,ACC_00140,40,ACC2_00015,935.67,US Dollar,628.2,US Dollar,Cheque,0
2022-01-02 14:45:00,39,ACC_00084,27,ACC2_00157,727.64,US Dollar,1450.68,US Dollar,Credit Card,0
2022-01-03 05:02:00,20,ACC_00068,21,ACC2_00155,1545.72,Euro,185.07,Euro,Wire,0
2022-01-03 11:27:00,38,ACC_00012,31,ACC2_00010,433.1,Euro,3823.87,Euro,Reinvestment,0
2022-01-03 11:30:00,27,ACC_00097,29,ACC2_00193,198.81,Euro,518.04,Yuan,Reinvestment,0
2022-01-02 22:52:00,14,ACC_00071,29,ACC2_00103,37.49,Euro,1024.86,Yuan,Reinvestment,0
2022-01-02 18:10:00,36,ACC_00081,11,ACC2_00191,1990.3,US Dollar,4182.63,Euro,Reinvestment,0
2022-01-01 10:55:00,30,ACC_00017,42,ACC2_00155,2928.12,Euro,600.49,Yuan,Wire,0
2022-01-02 07:49:00,39,ACC_00014,22,ACC2_00022,1295.67,Euro,1763.47,Yuan,ACH,1
2022-01-02 05:05:00,17,ACC_00171,35,ACC2_00133,4720.06,US Dollar,1731.32,Yuan,ACH,0
2022-01-02 16:15:00,44,ACC_00067,25,ACC2_00013,420.7,Yuan,998.53,Euro,Reinvestment,0
2022-01-02 12:53:00,27,ACC_00131,42,ACC2_00040,107.82,Yuan,1285.76,US Dollar,ACH,0
2022-01-01 06:51:00,32,ACC_00012,18,ACC2_00126,837.2,US Dollar,756.49,US Dollar,Credit Card,0
2022-01-01 16:18:00,15,ACC_00019,38,ACC2_00114,25.66,Euro,738.65,US Dollar,Reinvestment,0
2022-01-01 19:31:00,46,ACC_00063,35,ACC2_00035,2147.0,Euro,370.53,Euro,Wire,0
2022-01-01 23:51:00,16,ACC_00140,37,ACC2_00119,67.13,US Dollar,1057.02,Euro,ACH,0
2022-01-01 17:54:00,38,ACC_00043,19,ACC2_00019,89.34,Euro,44.84,US Dollar,Wire,0
2022-01-01 17:02:00,20,ACC_00003,30,ACC2_00138,268.86,Yuan,230.88,Euro,Wire,0
2022-01-03 05:46:00,41,ACC_00165,25,ACC2_00079,851.64,Yuan,174.6,US Dollar,Wire,0
2022-01-01 12:00:00,25,ACC_00190,19,ACC2_00081,628.52,Yuan,683.06,Euro,Wire,0
2022-01-01 02:32:00,36,ACC_00064,36,ACC2_00048,1681.07,Yuan,311.49,US Dollar,ACH,0
2022-01-01 15:48:00,11,ACC_00054,48,ACC2_00146,820.43,US Dollar,341.74,US Dollar,Wire,0
2022-01-02 15:17:00,36,ACC_00066,22,ACC2_00179,292.87,US Dollar,1481.95,Yuan,Wire,0
2022-01-02 06:30:00,47,ACC_00071,46,ACC2_00121,1516.13,US Dollar,246.97,Yuan,Wire,1
2022-01-01 01:42:00,46,ACC_00065,17,ACC2_00151,91.82,Yuan,1010.98,Euro,Credit Card,0
2022-01-03 09:35:00,35,ACC_00055,27,ACC2_00196,513.92,Euro,246.91,Yuan,ACH,0
2022-01-01 12:11:00,41,ACC_00056,13,ACC2_00089,754.15,US Dollar,959.33,US Dollar,Wire,0
2022-01-01 03:59:00,12,ACC_00166,30,ACC2_00151,177.06,Euro,933.3,US Dollar,Reinvestment,0
2022-01-03 07:51:00,44,ACC_00020,22,ACC2_00110,540.15,US Dollar,1124.43,Yuan,Reinvestment,0
2022-01-03 01:33:00,45,ACC_00084,26,ACC2_00130,2131.05,US Dollar,854.72,Euro,Reinvestment,0
2022-01-02 04:47:00,49,ACC_00155,30,ACC2_00051,232.51,Yuan,899.79,Euro,Credit Card,0
2022-01-02 10:53:00,44,ACC_00020,10,ACC2_00077,1020.71,Euro,1681.56,Yuan,ACH,0
2022-01-02 23:20:00,38,ACC_00154,32,ACC2_00193,1275.36,Yuan,1440.5,Yuan,Credit Card,0
2022-01-01 14:17:00,12,ACC_00112,29,ACC2_00040,81.02,US Dollar,5308.72,US Dollar,Wire,0
2022-01-01 19:17:00,13,ACC_00027,39,ACC2_00023,766.54,Euro,1858.26,Yuan,ACH,0
2022-01-01 14:22:00,32,ACC_00018,20,ACC2_00006,1448.18,Euro,994.39,Euro,Wire,0
2022-01-02 17:59:00,40,ACC_00046,30,ACC2_00178,720.36,Euro,519.06,US Dollar,Credit Card,0
2022-01-02 23:27:00,21,ACC_00072,23,ACC2_00118,57.25,US Dollar,1427.05,US Dollar,Cheque,0
2022-01-02 21:25:00,49,ACC_00046,41,ACC2_00194,901.74,Euro,389.08,Euro,Cheque,0
2022-01-03 15:12:00,27,ACC_00138,18,ACC2_00037,429.23,Yuan,1087.66,Euro,ACH,0
2022-01-01 12:35:00,10,ACC_00184,22,ACC2_00013,277.19,Yuan,1175.19,US Dollar,ACH,0
2022-01-01 05:32:00,16,ACC_00003,45,ACC2_00037,302.63,Euro,45.34,US Dollar,Credit Card,1
2022-01-01 12:24:00,43,ACC_00149,20,ACC2_00094,1051.49,Yuan,528.66,Yuan,Reinvestment,0
2022-01-03 06:48:00,36,ACC_00190,36,ACC2_00033,778.4,Euro,962.33,US Dollar,Wire,0
2022-01-02 20:03:00,36,ACC_00110,44,ACC2_00169,2610.9,Yuan,2099.22,Yuan,Reinvestment,0
2022-01-02 13:54:00,28,ACC_00095,40,ACC2_00169,242.95,Yuan,223.41,US Dollar,ACH,0
2022-01-03 12:31:00,15,ACC_00118,28,ACC2_00155,380.95,Yuan,282.23,US Dollar,Wire,1
2022-01-03 15:22:00,37,ACC_00151,40,ACC2_00082,408.24,Yuan,1446.62,Yuan,Reinvestment,0
2022-01-03 14:59:00,42,ACC_00191,22,ACC2_00099,1342.46,Yuan,282.47,Euro,Reinvestment,0
2022-01-03 04:08:00,47,ACC_00051,14,ACC2_00092,719.41,US Dollar,3469.68,US Dollar,Credit Card,0
2022-01-02 10:43:00,27,ACC_00137,14,ACC2_00049,2395.68,US Dollar,2353.02,US Dollar,ACH,0
2022-01-02 21:02:00,37,ACC_00082,21,ACC2_00084,1210.18,Euro,1774.77,US Dollar,ACH,0
2022-01-03 18:02:00,37,ACC_00085,28,ACC2_00056,2407.16,Euro,503.77,US Dollar,Wire,0
2022-01-01 15:07:00,34,ACC_00184,21,ACC2_00091,512.07,Yuan,338.27,Yuan,ACH,0
2022-01-02 14:03:00,47,ACC_00079,44,ACC2_00095,53.31,Euro,91.96,Yuan,Credit Card,0
2022-01-01 19:23:00,20,ACC_00119,20,ACC2_00124,246.44,Yuan,1911.44,US Dollar,Credit Card,0
2022-01-02 12:23:00,38,ACC_00072,42,ACC2_00166,1988.73,Yuan,357.43,Yuan,Reinvestment,0
2022-01-03 14:02:00,33,ACC_00051,40,ACC2_00166,788.12,Yuan,163.67,US Dollar,Credit Card,0
2022-01-02 12:51:00,35,ACC_00126,48,ACC2_00118,2363.07,Euro,539.63,Yuan,Reinvestment,0
2022-01-02 10:27:00,43,ACC_00048,20,ACC2_00191,1060.05,Euro,120.16,US Dollar,ACH,0
2022-01-01 09:14:00,12,ACC_00009,24,ACC2_00161,238.78,Yuan,349.45,Euro,Cheque,0
2022-01-03 02:25:00,35,ACC_00123,43,ACC2_00051,153.69,Euro,1134.22,Euro,Reinvestment,1
2022-01-03 12:09:00,36,ACC_00070,41,ACC2_00019,540.93,Yuan,376.88,US Dollar,Wire,0
2022-01-01 13:51:00,24,ACC_00112,41,ACC2_00072,1180.2,Euro,2.08,US Dollar,ACH,0
2022-01-03 09:11:00,20,ACC_00164,13,ACC2_00078,1163.41,Euro,2436.78,Yuan,Credit Card,0
2022-01-03 05:21:00,35,ACC_00027,31,ACC2_00134,509.38,US Dollar,1283.65,Euro,Wire,0
2022-01-02 10:50:00,21,ACC_00052,35,ACC2_00081,931.43,Euro,545.61,US Dollar,ACH,0
2022-01-02 05:14:00,37,ACC_00011,40,ACC2_00016,535.07,Euro,926.08,US Dollar,Wire,0
2022-01-01 13:31:00,13,ACC_00195,25,ACC2_00021,616.98,Yuan,154.19,US Dollar,Wire,0
2022-01-01 14:48:00,44,ACC_00104,15,ACC2_00044,481.02,Euro,111.91,Euro,Reinvestment,0
2022-01-02 17:03:00,29,ACC_00042,35,ACC2_00134,27.36,Euro,772.4,Yuan,Wire,0
2022-01-03 01:48:00,45,ACC_00177,13,ACC2_00096,383.76,US Dollar,709.65,Euro,ACH,0
2022-01-02 03:39:00,27,ACC_00132,35,ACC2_00014,770.05,US Dollar,1848.5,Yuan,Wire,0
2022-01-02 17:49:00,39,ACC_00121,31,ACC2_00062,852.66,Euro,595.14,Yuan,ACH,0
2022-01-01 20:33:00,21,ACC_00073,39,ACC2_00144,5.65,US Dollar,89.7,Yuan,Cheque,0
2022-01-03 16:33:00,41,ACC_00077,45,ACC2_00006,1182.09,Yuan,1968.64,US Dollar,Cheque,0
2022-01-02 00:08:00,11,ACC_00109,38,ACC2_00018,128.48,Yuan,119.01,US Dollar,ACH,0
2022-01-02 23:53:00,23,ACC_00141,38,ACC2_00073,206.25,US Dollar,291.73,Yuan,Cheque,0
2022-01-02 08:45:00,31,ACC_00107,12,ACC2_00179,8015.34,Euro,1527.42,Euro,Cheque,0
2022-01-01 11:33:00,36,ACC_00053,37,ACC2_00071,3489.14,Yuan,622.36,US Dollar,Credit Card,0
2022-01-01 17:37:00,39,ACC_00151,36,ACC2_00062,1533.8,Yuan,441.71,US Dollar,Wire,0
2022-01-02 05:58:00,39,ACC_00083,21,ACC2_00097,304.31,Euro,47.95,Euro,Reinvestment,0
2022-01-01 17:07:00,36,ACC_00159,48,ACC2_00009,516.98,Yuan,179.8,Euro,ACH,1
2022-01-02 01:36:00,43,ACC_00090,21,ACC2_00159,457.38,Euro,499.05,US Dollar,ACH,0
2022-01-03 09:12:00,24,ACC_00146,33,ACC2_00165,440.22,Euro,1863.23,Euro,ACH,0
2022-01-02 04:22:00,17,ACC_00090,26,ACC2_00002,2347.1,Euro,244.81,Euro,Wire,0
2022-01-02 14:55:00,27,ACC_00171,27,ACC2_00167,3931.79,Yuan,230.61,Yuan,Wire,0
2022-01-01 05:46:00,32,ACC_00074,35,ACC2_00065,3081.96,US Dollar,407.78,Yuan,Reinvestment,0
2022-01-01 15:23:00,11,ACC_00170,33,ACC2_00176,1054.98,US Dollar,33.28,Yuan,Credit Card,0
2022-01-03 06:19:00,47,ACC_00128,38,ACC2_00150,708.38,US Dollar,1009.58,US Dollar,Credit Card,0
2022-01-01 19:47:00,26,ACC_00014,21,ACC2_00161,1189.54,Euro,2143.33,Yuan,Reinvestment,0
2022-01-01 14:02:00,35,ACC_00190,35,ACC2_00045,53.17,Yuan,1231.67,US Dollar,ACH,0
2022-01-03 06:38:00,22,ACC_00040,10,ACC2_00165,487.02,US Dollar,383.2,Euro,Credit Card,1
2022-01-03 14:56:00,39,ACC_00064,30,ACC2_00022,500.97,US Dollar,1028.23,Yuan,Reinvestment,0
2022-01-02 21:27:00,48,ACC_00100,38,ACC2_00014,430.56,US Dollar,2184.67,Euro,Wire,0
2022-01-02 23:07:00,32,ACC_00192,43,ACC2_00017,2192.04,US Dollar,1705.06,Yuan,Cheque,0
2022-01-01 23:40:00,33,ACC_00195,44,ACC2_00140,11.93,Yuan,1594.51,Euro,Credit Card,0
2022-01-02 08:04:00,16,ACC_00188,45,ACC2_00181,228.0,US Dollar,3298.57,Euro,Credit Card,0
2022-01-01 02:58:00,41,ACC_00058,34,ACC2_00141,1676.14,US Dollar,1777.6,Euro,Reinvestment,0
2022-01-02 13:56:00,37,ACC_00124,42,ACC2_00152,352.43,US Dollar,576.66,US Dollar,Reinvestment,0
2022-01-03 05:05:00,12,ACC_00049,29,ACC2_00069,497.81,US Dollar,833.08,Euro,Cheque,0
2022-01-01 13:32:00,39,ACC_00186,28,ACC2_00081,2374.88,Yuan,1407.89,Yuan,Cheque,0
2022-01-02 07:17:00,21,ACC_00137,18,ACC2_00141,681.38,US Dollar,679.89,US Dollar,Cheque,0
2022-01-01 22:16:00,33,ACC_00025,14,ACC2_00084,3546.49,US Dollar,51.41,US Dollar,Reinvestment,0
2022-01-03 04:38:00,45,ACC_00076,20,ACC2_00081,519.01,US Dollar,1334.54,Euro,Wire,0
2022-01-03 03:47:00,33,ACC_00078,34,ACC2_00106,248.01,US Dollar,1607.83,US Dollar,Reinvestment,0
2022-01-02 01:57:00,29,ACC_00171,42,ACC2_00116,3675.84,US Dollar,540.61,US Dollar,Wire,0
2022-01-02 22:41:00,17,ACC_00044,16,ACC2_00084,1012.58,US Dollar,559.93,Yuan,ACH,0
2022-01-02 12:16:00,13,ACC_00100,12,ACC2_00014,764.1,Euro,565.5,Yuan,Cheque,0
