Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-01-01 17:58:00,19,ACC_00191,33,ACC2_00123,74.6,Euro,2542.97,US Dollar,Reinvestment,0
2022-01-03 01:29:00,47,ACC_00002,11,ACC2_00080,80.7,Yuan,242.92,US Dollar,Cheque,0
2022-01-02 05:07:00,10,ACC_00165,15,ACC2_00146,2038.68,Euro,769.21,US Dollar,Credit Card,0
2022-01-02 21:07:00,43,ACC_00019,28,ACC2_00198,2247.89,Yuan,2742.11,Euro,Reinvestment,0
2022-01-03 14:11:00,36,ACC_00189,36,ACC2_00156,1575.1,Euro,329.84,Euro,Wire,0
2022-01-02 08:16:00,35,ACC_00098,47,ACC2_00108,473.27,Yuan,65.18,US Dollar,Reinvestment,0
2022-01-01 05:31:00,22,ACC_00099,24,ACC2_00124,1855.67,Euro,1116.3,Euro,Wire,0
2022-01-02 20:08:00,10,ACC_00130,16,ACC2_00050,385.85,Yuan,1666.68,Yuan,Wire,0
2022-01-02 05:43:00,32,ACC_00160,18,ACC2_00134,588.11,US Dollar,630.25,Euro,ACH,0
2022-01-01 12:39:00,31,ACC_00119,26,ACC2_00059,70.97,Yuan,1683.23,Yuan,ACH,0
2022-01-01 13:38:00,12,ACC_00181,35,ACC2_00132,70.68,Euro,9.27,Yuan,ACH,0
2022-01-01 08:21:00,28,ACC_00110,28,ACC2_00145,746.23,Yuan,1359.91,Euro,Wire,0
2022-01-01 13:06:00,26,ACC_00132,22,ACC2_00023,2200.37,US Dollar,1082.76,Yuan,Wire,0
2022-01-01 00:52:00,13,ACC_00168,34,ACC2_00172,381.09,Yuan,188.97,Yuan,ACH,0
2022-01-03 04:48:00,18,ACC_00088,26,ACC2_00078,2123.35,Yuan,793.95,Euro,Cheque,1
2022-01-03 07:03:00,18,ACC_00127,22,ACC2_00125,1126.35,Euro,139.45,Euro,Wire,0
2022-01-01 03:25:00,45,ACC_00170,11,ACC2_00047,769.82,Yuan,890.24,US Dollar,ACH,0
2022-01-02 13:49:00,49,ACC_00014,27,ACC2_00146,412.65,US Dollar,2219.1,Yuan,Wire,0
2022-01-03 04:38:00,45,ACC_00076,20,ACC2_00081,519.01,US Dollar,1334.54,Euro,Wire,0
2022-01-02 09:38:00,15,ACC_00134,46,ACC2_00188,1208.08,US Dollar,1404.95,Euro,Reinvestment,0
2022-01-02 03:42:00,46,ACC_00001,38,ACC2_00083,887.49,Euro,1322.92,Yuan,Wire,0
2022-01-01 03:03:00,35,ACC_00039,47,ACC2_00034,1324.28,Euro,245.92,Yuan,Credit Card,0
2022-01-01 03:14:00,15,ACC_00134,20,ACC2_00012,631.32,Yuan,253.48,US Dollar,Wire,0
2022-01-01 15:27:00,48,ACC_00166,44,ACC2_00073,15.73,Euro,906.01,Yuan,ACH,0
2022-01-01 22:14:00,18,ACC_00166,30,ACC2_00009,274.19,Euro,421.66,Yuan,Reinvestment,0
2022-01-01 05:08:00,27,ACC_00163,22,ACC2_00152,1695.29,US Dollar,794.55,Yuan,Cheque,0
2022-01-02 06:40:00,20,ACC_00010,28,ACC2_00027,349.96,US Dollar,2250.76,Euro,Credit Card,0
2022-01-02 05:27:00,15,ACC_00025,41,ACC2_00086,542.33,Yuan,90.27,Yuan,ACH,0
2022-01-02 06:29:00,43,ACC_00077,13,ACC2_00123,2795.11,US Dollar,22.39,Euro,Cheque,0
2022-01-03 17:14:00,22,ACC_00117,22,ACC2_00074,1566.19,Euro,584.09,Yuan,Cheque,0
2022-01-01 00:00:00,48,ACC_00158,18,ACC2_00062,2974.67,US Dollar,1110.75,US Dollar,Cheque,0
2022-01-03 17:25:00,48,ACC_00054,13,ACC2_00014,2122.75,US Dollar,1505.48,Yuan,Credit Card,0
2022-01-02 06:03:00,49,ACC_00006,33,ACC2_00049,151.96,Euro,203.97,Yuan,Credit Card,0
2022-01-02 21:42:00,45,ACC_00134,36,ACC2_00062,719.93,Yuan,1689.22,US Dollar,Cheque,0
2022-01-02 12:11:00,37,ACC_00035,19,ACC2_00111,57.58,Euro,470.1,US Dollar,ACH,0
2022-01-02 17:16:00,22,ACC_00022,49,ACC2_00038,1814.46,Yuan,1883.55,Yuan,Wire,0
2022-01-01 01:10:00,25,ACC_00088,16,ACC2_00109,2955.31,Yuan,93.96,US Dollar,Credit Card,0
2022-01-02 11:21:00,40,ACC_00037,38,ACC2_00030,49.55,Yuan,4193.34,US Dollar,Cheque,0
2022-01-02 03:07:00,48,ACC_00158,46,ACC2_00118,305.47,US Dollar,1116.07,Euro,Wire,0
2022-01-03 14:37:00,17,ACC_00095,46,ACC2_00189,2756.35,Yuan,187.68,US Dollar,Credit Card,0
2022-01-02 12:50:00,30,ACC_00115,13,ACC2_00102,240.14,Euro,1225.47,US Dollar,Credit Card,0
2022-01-03 16:25:00,16,ACC_00105,49,ACC2_00003,1563.54,Euro,1158.97,Euro,Cheque,0
2022-01-01 00:30:00,12,ACC_00164,37,ACC2_00015,1036.57,Yuan,1535.61,Yuan,Wire,0
2022-01-02 21:32:00,17,ACC_00062,42,ACC2_00055,2146.56,US Dollar,991.88,Euro,Wire,0
2022-01-01 07:13:00,44,ACC_00150,23,ACC2_00099,2475.64,Yuan,362.21,US Dollar,Reinvestment,0
2022-01-01 20:13:00,26,ACC_00150,21,ACC2_00085,1815.78,US Dollar,54.95,Yuan,ACH,0
2022-01-01 22:32:00,38,ACC_00027,31,ACC2_00196,1060.4,US Dollar,908.7,US Dollar,Wire,0
2022-01-02 13:12:00,26,ACC_00137,12,ACC2_00124,161.07,Euro,2444.66,Euro,Credit Card,0
2022-01-01 09:38:00,29,ACC_00172,17,ACC2_00042,1647.95,US Dollar,231.68,Yuan,Cheque,0
2022-01-01 08:29:00,32,ACC_00039,37,ACC2_00050,229.84,US Dollar,1696.52,US Dollar,Credit Card,0
2022-01-02 03:00:00,49,ACC_00014,19,ACC2_00084,2015.81,US Dollar,444.46,US Dollar,Cheque,0
2022-01-02 05:02:00,10,ACC_00018,31,ACC2_00054,318.32,Yuan,96.47,US Dollar,Credit Card,0
2022-01-02 21:02:00,37,ACC_00082,21,ACC2_00084,1210.18,Euro,1774.77,US Dollar,ACH,0
2022-01-02 06:46:00,24,ACC_00089,40,ACC2_00127,1925.66,Euro,64.03,Euro,Reinvestment,0
2022-01-03 18:15:00,32,ACC_00099,22,ACC2_00021,490.11,Yuan,55.28,Yuan,Credit Card,0
2022-01-02 05:58:00,39,ACC_00083,21,ACC2_00097,304.31,Euro,47.95,Euro,Reinvestment,0
2022-01-02 14:09:00,49,ACC_00008,21,ACC2_00047,222.47,US Dollar,1392.73,Yuan,Credit Card,0
2022-01-02 02:20:00,40,ACC_00154,36,ACC2_00122,104.27,Yuan,392.49,US Dollar,Credit Card,0
2022-01-03 08:17:00,10,ACC_00196,33,ACC2_00195,2837.46,Yuan,940.64,US Dollar,Cheque,0
2022-01-02 07:45:00,44,ACC_00147,26,ACC2_00052,1549.76,Yuan,339.88,Yuan,Reinvestment,0
2022-01-01 06:51:00,32,ACC_00012,18,ACC2_00126,837.2,US Dollar,756.49,US Dollar,Credit Card,0
2022-01-03 13:10:00,41,ACC_00047,13,ACC2_00065,316.38,Euro,635.77,Euro,Reinvestment,0
2022-01-02 17:36:00,44,ACC_00016,22,ACC2_00113,912.45,US Dollar,1178.42,Yuan,Credit Card,0
2022-01-02 01:39:00,33,ACC_00151,37,ACC2_00161,192.18,Euro,1177.34,Yuan,Cheque,0
2022-01-03 14:41:00,14,ACC_00149,36,ACC2_00170,1340.77,Euro,4232.35,Yuan,Reinvestment,0
2022-01-01 20:34:00,28,ACC_00147,29,ACC2_00060,30.25,Euro,396.72,US Dollar,Credit Card,0
2022-01-01 05:28:00,44,ACC_00160,32,ACC2_00047,1345.93,Yuan,259.88,Yuan,Credit Card,0
2022-01-03 15:02:00,16,ACC_00020,26,ACC2_00161,3661.25,Euro,212.09,US Dollar,Reinvestment,0
2022-01-02 18:20:00,16,ACC_00198,42,ACC2_00136,117.0,US Dollar,301.69,Euro,Reinvestment,0
2022-01-01 06:42:00,25,ACC_00142,45,ACC2_00199,107.46,Euro,406.58,Euro,Reinvestment,0
2022-01-03 17:53:00,23,ACC_00100,23,ACC2_00071,1213.51,Euro,1260.72,Yuan,Reinvestment,0
2022-01-01 21:21:00,48,ACC_00194,45,ACC2_00140,562.33,Yuan,2014.83,US Dollar,ACH,1
2022-01-03 12:51:00,46,ACC_00141,16,ACC2_00148,564.06,US Dollar,753.88,Yuan,ACH,0
2022-01-01 13:18:00,49,ACC_00034,17,ACC2_00121,4526.29,Euro,258.07,Yuan,ACH,0
2022-01-01 08:28:00,45,ACC_00138,13,ACC2_00014,305.77,US Dollar,420.42,Yuan,Cheque,0
2022-01-02 13:37:00,17,ACC_00165,28,ACC2_00171,471.17,Yuan,975.03,US Dollar,Cheque,0
2022-01-03 11:24:00,23,ACC_00041,19,ACC2_00151,699.31,Yuan,746.99,US Dollar,Credit Card,0
2022-01-03 02:49:00,43,ACC_00077,28,ACC2_00042,584.48,Yuan,199.52,Yuan,Cheque,0
2022-01-02 02:05:00,45,ACC_00065,17,ACC2_00034,2142.29,Yuan,344.73,Yuan,Credit Card,0
2022-01-02 04:34:00,34,ACC_00152,19,ACC2_00108,273.03,Yuan,1237.07,US Dollar,ACH,0
2022-01-01 12:44:00,23,ACC_00043,37,ACC2_00133,183.47,US Dollar,1048.86,Euro,Wire,0
2022-01-03 03:37:00,15,ACC_00056,28,ACC2_00008,346.21,Euro,322.47,US Dollar,Credit Card,0
2022-01-03 04:13:00,25,ACC_00146,12,ACC2_00153,1393.66,Yuan,261.91,US Dollar,Credit Card,0
2022-01-02 15:42:00,49,ACC_00059,19,ACC2_00096,17.96,Yuan,1737.86,Euro,Credit Card,0
2022-01-02 23:15:00,31,ACC_00015,27,ACC2_00177,4050.85,Euro,14.91,US Dollar,Credit Card,0
2022-01-03 09:22:00,28,ACC_00004,38,ACC2_00149,542.58,Yuan,3511.7,Yuan,ACH,0
2022-01-03 17:56:00,47,ACC_00103,40,ACC2_00013,2398.84,US Dollar,5945.53,Yuan,ACH,0
2022-01-01 21:04:00,35,ACC_00147,34,ACC2_00165,883.31,Euro,1259.82,Yuan,Credit Card,0
2022-01-01 19:23:00,20,ACC_00119,20,ACC2_00124,246.44,Yuan,1911.44,US Dollar,Credit Card,0
2022-01-02 22:24:00,23,ACC_00048,38,ACC2_00098,41.08,US Dollar,152.08,US Dollar,Wire,0
2022-01-02 00:04:00,22,ACC_00054,44,ACC2_00040,31.82,Euro,756.64,Euro,Wire,0
2022-01-03 06:08:00,27,ACC_00069,17,ACC2_00198,173.47,US Dollar,2350.45,US Dollar,Cheque,0
2022-01-01 23:02:00,38,ACC_00029,43,ACC2_00193,151.79,US Dollar,1269.08,US Dollar,ACH,0
2022-01-02 15:44:00,41,ACC_00161,22,ACC2_00019,291.64,Yuan,409.67,Yuan,ACH,0
2022-01-02 17:54:00,37,ACC_00181,35,ACC2_00174,855.6,US Dollar,572.03,Yuan,Reinvestment,0
2022-01-01 14:39:00,39,ACC_00056,29,ACC2_00038,15.9,Euro,114.14,Euro,Wire,0
2022-01-03 07:51:00,44,ACC_00020,22,ACC2_00110,540.15,US Dollar,1124.43,Yuan,Reinvestment,0
2022-01-01 09:24:00,37,ACC_00106,32,ACC2_00066,70.71,Euro,563.82,Euro,ACH,0
2022-01-02 12:16:00,13,ACC_00100,12,ACC2_00014,764.1,Euro,565.5,Yuan,Cheque,0
2022-01-01 19:31:00,46,ACC_00063,35,ACC2_00035,2147.0,Euro,370.53,Euro,Wire,0
2022-01-01 03:31:00,41,ACC_00054,45,ACC2_00188,731.09,US Dollar,962.42,US Dollar,Credit Card,0
2022-01-01 20:21:00,26,ACC_00019,25,ACC2_00014,250.11,Euro,1143.71,Euro,Reinvestment,0
2022-01-02 18:15:00,41,ACC_00105,21,ACC2_00032,802.74,Euro,596.27,Yuan,Wire,1
2022-01-01 06:06:00,39,ACC_00132,32,ACC2_00073,630.85,US Dollar,149.48,Yuan,Wire,0
2022-01-01 02:59:00,42,ACC_00101,22,ACC2_00108,126.01,Yuan,889.1,US Dollar,Reinvestment,0
2022-01-02 15:32:00,34,ACC_00193,43,ACC2_00101,329.86,US Dollar,1245.17,Euro,Cheque,0
2022-01-01 00:33:00,30,ACC_00011,43,ACC2_00158,414.11,Euro,891.63,Euro,Wire,0
2022-01-03 00:13:00,20,ACC_00185,17,ACC2_00046,1037.92,Yuan,216.27,Yuan,Cheque,1
2022-01-03 07:55:00,22,ACC_00175,49,ACC2_00179,382.84,Yuan,297.69,Yuan,ACH,0
2022-01-01 05:15:00,31,ACC_00187,42,ACC2_00002,883.42,Euro,2370.12,US Dollar,Wire,0
2022-01-02 15:38:00,14,ACC_00125,48,ACC2_00003,1242.9,US Dollar,1527.5,US Dollar,Cheque,0
2022-01-03 04:59:00,39,ACC_00132,20,ACC2_00184,365.08,Euro,1367.36,Yuan,Cheque,0
2022-01-02 20:37:00,34,ACC_00073,31,ACC2_00090,612.53,US Dollar,393.02,Yuan,Cheque,0
2022-01-02 13:52:00,20,ACC_00061,17,ACC2_00074,232.43,Euro,484.88,US Dollar,Reinvestment,1
2022-01-01 07:25:00,21,ACC_00062,44,ACC2_00041,19.93,Yuan,480.36,Yuan,ACH,0
2022-01-01 15:11:00,48,ACC_00089,45,ACC2_00044,1255.27,Euro,980.3,Euro,Credit Card,0
2022-01-02 00:15:00,43,ACC_00043,27,ACC2_00186,51.08,Euro,277.87,US Dollar,Credit Card,0
2022-01-03 15:49:00,28,ACC_00046,25,ACC2_00125,1450.43,US Dollar,752.46,Euro,Cheque,0
2022-01-02 08:06:00,29,ACC_00033,43,ACC2_00178,322.89,Yuan,932.98,Euro,Reinvestment,0
2022-01-01 19:17:00,13,ACC_00027,39,ACC2_00023,766.54,Euro,1858.26,Yuan,ACH,0
2022-01-01 15:30:00,12,ACC_00190,37,ACC2_00048,470.95,Euro,4091.19,US Dollar,Reinvestment,0
2022-01-02 14:33:00,20,ACC_00153,18,ACC2_00187,1848.0,US Dollar,1070.65,Yuan,Cheque,0
2022-01-01 08:09:00,31,ACC_00015,20,ACC2_00115,3423.49,US Dollar,152.82,Euro,Reinvestment,0
2022-01-01 17:14:00,15,ACC_00103,25,ACC2_00061,1095.04,Yuan,403.44,US Dollar,ACH,0
2022-01-03 04:18:00,12,ACC_00164,27,ACC2_00197,3004.61,US Dollar,1158.6,Euro,Cheque,0
2022-01-03 13:52:00,13,ACC_00035,48,ACC2_00101,306.88,US Dollar,882.56,Yuan,Reinvestment,0
2022-01-03 13:40:00,29,ACC_00039,22,ACC2_00052,5317.51,Yuan,107.32,Euro,Credit Card,0
2022-01-03 06:09:00,43,ACC_00055,16,ACC2_00135,151.78,US Dollar,94.85,Euro,Credit Card,0
2022-01-02 22:40:00,37,ACC_00162,12,ACC2_00190,1635.25,Euro,605.31,US Dollar,ACH,0
2022-01-03 07:21:00,46,ACC_00097,38,ACC2_00015,2211.85,Yuan,1987.83,Yuan,ACH,0
2022-01-02 12:23:00,38,ACC_00072,42,ACC2_00166,1988.73,Yuan,357.43,Yuan,Reinvestment,0
2022-01-02 16:03:00,29,ACC_00171,40,ACC2_00007,1237.52,Yuan,379.21,Yuan,Wire,0
2022-01-01 12:22:00,21,ACC_00088,31,ACC2_00002,9.15,Euro,1136.8,US Dollar,Reinvestment,0
2022-01-02 16:28:00,16,ACC_00029,35,ACC2_00023,2063.62,Euro,2673.26,US Dollar,Cheque,0
2022-01-03 12:42:00,13,ACC_00087,32,ACC2_00020,467.64,US Dollar,539.34,Euro,ACH,0
2022-01-01 00:59:00,43,ACC_00129,40,ACC2_00157,421.15,Euro,365.94,US Dollar,Cheque,0
2022-01-03 09:06:00,49,ACC_00172,49,ACC2_00070,487.81,Euro,1004.12,Yuan,Reinvestment,0
2022-01-02 00:12:00,26,ACC_00104,43,ACC2_00032,763.02,Yuan,352.61,Euro,Credit Card,0
2022-01-03 07:01:00,34,ACC_00021,31,ACC2_00071,140.45,Yuan,2352.79,Yuan,ACH,0
2022-01-03 02:47:00,46,ACC_00074,33,ACC2_00079,4114.19,US Dollar,2976.02,Yuan,Credit Card,0
2022-01-02 19:04:00,31,ACC_00058,13,ACC2_00126,1656.73,Yuan,185.21,Euro,Wire,0
2022-01-03 00:06:00,46,ACC_00098,35,ACC2_00106,10.56,Euro,399.95,Euro,Wire,1
2022-01-01 05:14:00,41,ACC_00035,49,ACC2_00125,562.45,Euro,2310.44,Yuan,Reinvestment,0
2022-01-01 17:05:00,16,ACC_00015,34,ACC2_00141,405.08,Euro,3269.43,Euro,Reinvestment,0
2022-01-02 09:08:00,28,ACC_00084,24,ACC2_00157,34.41,Yuan,215.34,Yuan,Reinvestment,0
2022-01-01 21:26:00,44,ACC_00016,31,ACC2_00075,917.96,US Dollar,264.39,US Dollar,Reinvestment,0
2022-01-01 05:40:00,32,ACC_00061,16,ACC2_00099,31.05,US Dollar,346.59,Yuan,Cheque,0
2022-01-01 21:29:00,46,ACC_00159,49,ACC2_00183,1386.26,Euro,196.96,Yuan,Credit Card,0
2022-01-03 02:07:00,40,ACC_00140,36,ACC2_00135,475.39,Euro,94.88,Yuan,Credit Card,0
2022-01-01 15:52:00,42,ACC_00163,48,ACC2_00066,2049.01,Yuan,739.79,US Dollar,Wire,0
2022-01-01 14:25:00,22,ACC_00151,40,ACC2_00039,3025.44,US Dollar,594.1,Euro,ACH,0
2022-01-02 09:40:00,32,ACC_00075,13,ACC2_00172,2073.83,Yuan,1536.5,Yuan,Reinvestment,0
2022-01-02 23:38:00,15,ACC_00119,19,ACC2_00016,190.09,US Dollar,3221.56,Euro,Reinvestment,0
2022-01-02 19:16:00,13,ACC_00103,22,ACC2_00014,169.98,Euro,1276.3,US Dollar,Cheque,0
2022-01-02 20:48:00,28,ACC_00108,40,ACC2_00086,93.99,Euro,2553.55,Euro,ACH,0
2022-01-01 06:27:00,31,ACC_00089,30,ACC2_00010,1588.16,Euro,206.17,Yuan,Credit Card,0
2022-01-02 14:43:00,34,ACC_00094,14,ACC2_00153,7.43,Euro,1470.21,US Dollar,Cheque,0
2022-01-02 23:44:00,15,ACC_00145,38,ACC2_00095,2784.74,Euro,326.74,Yuan,Wire,0
2022-01-03 12:54:00,23,ACC_00069,19,ACC2_00052,378.64,Euro,949.14,Euro,Reinvestment,0
2022-01-02 18:41:00,42,ACC_00130,44,ACC2_00044,590.14,US Dollar,883.85,US Dollar,Wire,0
2022-01-01 02:19:00,37,ACC_00173,35,ACC2_00194,482.67,Euro,233.3,US Dollar,Wire,0
2022-01-02 13:06:00,44,ACC_00072,12,ACC2_00138,287.95,Euro,2612.4,US Dollar,Credit Card,0
2022-01-03 15:13:00,19,ACC_00029,49,ACC2_00154,1782.86,Yuan,481.75,Yuan,Reinvestment,0
2022-01-01 09:25:00,34,ACC_00015,30,ACC2_00140,541.14,Yuan,403.43,Euro,Cheque,0
2022-01-03 12:56:00,48,ACC_00092,37,ACC2_00115,400.88,Yuan,1356.88,Yuan,Cheque,0
2022-01-03 16:58:00,42,ACC_00059,30,ACC2_00086,264.16,Euro,895.29,Yuan,Credit Card,0
2022-01-03 14:31:00,23,ACC_00001,45,ACC2_00027,2745.02,Yuan,1092.61,Euro,ACH,0
2022-01-02 11:12:00,23,ACC_00117,27,ACC2_00145,290.9,Yuan,390.89,Euro,Wire,0
2022-01-02 14:15:00,45,ACC_00098,31,ACC2_00068,8.92,Yuan,905.11,Euro,Wire,0
2022-01-01 22:57:00,46,ACC_00130,29,ACC2_00179,3289.85,US Dollar,214.48,US Dollar,Reinvestment,0
2022-01-01 14:49:00,10,ACC_00188,43,ACC2_00031,880.64,Yuan,2256.61,Euro,Credit Card,0
2022-01-03 02:04:00,27,ACC_00023,18,ACC2_00050,1851.23,Euro,1988.75,Yuan,Cheque,0
2022-01-01 02:15:00,22,ACC_00079,32,ACC2_00008,702.48,US Dollar,565.71,Euro,Reinvestment,0
2022-01-03 15:35:00,25,ACC_00090,10,ACC2_00061,461.54,US Dollar,38.21,US Dollar,ACH,0
2022-01-02 23:37:00,47,ACC_00108,30,ACC2_00189,2888.71,Yuan,800.65,Yuan,Cheque,0
2022-01-02 18:14:00,27,ACC_00032,45,ACC2_00016,565.82,Yuan,638.42,Yuan,Credit Card,0
2022-01-03 15:32:00,43,ACC_00117,11,ACC2_00058,523.46,Yuan,3949.87,US Dollar,Cheque,0
2022-01-02 07:11:00,11,ACC_00092,27,ACC2_00077,1677.28,Yuan,902.88,US Dollar,Reinvestment,0
2022-01-02 10:46:00,31,ACC_00016,12,ACC2_00092,60.0,Yuan,247.37,US Dollar,ACH,0
2022-01-01 16:25:00,49,ACC_00100,37,ACC2_00016,1202.99,Yuan,6640.98,Euro,Wire,0
2022-01-01 01:39:00,42,ACC_00073,14,ACC2_00097,1010.26,US Dollar,3160.71,US Dollar,Credit Card,0
2022-01-02 01:38:00,34,ACC_00026,27,ACC2_00108,2428.06,Yuan,751.87,US Dollar,Credit Card,0
2022-01-03 15:19:00,11,ACC_00037,17,ACC2_00029,792.94,Yuan,1354.67,Yuan,Cheque,0
2022-01-01 18:00:00,28,ACC_00081,32,ACC2_00173,1153.23,Euro,46.16,US Dollar,Credit Card,0
2022-01-01 19:34:00,21,ACC_00008,47,ACC2_00141,137.03,US Dollar,401.84,Euro,Wire,0
2022-01-02 15:04:00,20,ACC_00134,23,ACC2_00136,1564.25,Yuan,3344.94,Yuan,Cheque,0
2022-01-01 13:51:00,24,ACC_00112,41,ACC2_00072,1180.2,Euro,2.08,US Dollar,ACH,0
2022-01-01 02:00:00,24,ACC_00181,16,ACC2_00026,324.41,US Dollar,1187.2,Euro,Reinvestment,0
2022-01-01 16:22:00,21,ACC_00163,13,ACC2_00002,871.75,Yuan,1765.85,Yuan,Cheque,1
2022-01-03 05:12:00,25,ACC_00043,44,ACC2_00015,2549.17,Euro,1360.62,Euro,ACH,0
2022-01-02 09:12:00,41,ACC_00137,19,ACC2_00161,2621.86,Euro,52.73,Yuan,Wire,0
2022-01-02 17:04:00,36,ACC_00098,25,ACC2_00027,2293.84,US Dollar,243.58,Yuan,Reinvestment,0
2022-01-03 18:29:00,15,ACC_00014,44,ACC2_00129,215.38,Euro,567.68,US Dollar,ACH,0
2022-01-03 17:19:00,36,ACC_00001,24,ACC2_00101,178.78,Euro,381.85,US Dollar,Credit Card,0
2022-01-03 05:31:00,38,ACC_00049,27,ACC2_00010,3146.72,Euro,425.94,Euro,Reinvestment,0
2022-01-02 01:57:00,29,ACC_00171,42,ACC2_00116,3675.84,US Dollar,540.61,US Dollar,Wire,0
2022-01-01 15:41:00,47,ACC_00006,16,ACC2_00106,43.46,Euro,2147.34,Euro,Reinvestment,0
2022-01-03 04:58:00,13,ACC_00150,15,ACC2_00040,2699.07,Euro,237.51,US Dollar,ACH,0
2022-01-01 09:15:00,22,ACC_00022,20,ACC2_00159,233.61,US Dollar,143.49,Yuan,Reinvestment,0
2022-01-03 15:37:00,33,ACC_00179,38,ACC2_00031,2161.72,Yuan,833.43,Yuan,Wire,0
2022-01-01 15:25:00,49,ACC_00079,18,ACC2_00115,65.09,US Dollar,3898.15,Yuan,Credit Card,0
2022-01-01 10:11:00,22,ACC_00053,49,ACC2_00091,552.62,Euro,1690.34,US Dollar,Reinvestment,0
2022-01-01 07:52:00,45,ACC_00042,31,ACC2_00146,1647.67,US Dollar,428.31,Euro,Reinvestment,0
2022-01-02 00:47:00,38,ACC_00157,30,ACC2_00077,2532.68,Yuan,699.22,Yuan,ACH,0
2022-01-01 23:12:00,14,ACC_00138,48,ACC2_00117,405.56,US Dollar,1394.51,US Dollar,ACH,0
2022-01-02 10:50:00,21,ACC_00052,35,ACC2_00081,931.43,Euro,545.61,US Dollar,ACH,0
2022-01-02 12:14:00,25,ACC_00177,40,ACC2_00025,1195.58,Yuan,1560.78,US Dollar,ACH,0
2022-01-01 17:51:00,13,ACC_00067,29,ACC2_00131,848.27,Euro,1459.9,US Dollar,Wire,0
2022-01-02 06:07:00,34,ACC_00077,45,ACC2_00098,258.39,Euro,1341.59,Euro,Credit Card,0
2022-01-02 20:11:00,41,ACC_00062,16,ACC2_00144,1102.0,Yuan,253.99,Yuan,Cheque,0
2022-01-01 11:25:00,48,ACC_00112,20,ACC2_00063,296.41,Euro,403.74,Yuan,Credit Card,0
2022-01-03 09:17:00,35,ACC_00035,12,ACC2_00172,1290.37,Euro,69.19,US Dollar,Cheque,1
2022-01-02 23:01:00,26,ACC_00048,31,ACC2_00026,391.93,US Dollar,2878.92,Yuan,Wire,0
2022-01-01 16:58:00,35,ACC_00028,14,ACC2_00030,2471.01,Euro,2052.58,Yuan,Credit Card,0
2022-01-03 00:00:00,42,ACC_00197,19,ACC2_00073,2530.44,US Dollar,63.05,Euro,Reinvestment,0
2022-01-02 07:01:00,44,ACC_00190,24,ACC2_00004,2.61,US Dollar,1105.5,Yuan,Wire,0
2022-01-03 09:19:00,35,ACC_00133,40,ACC2_00031,2513.26,US Dollar,172.34,US Dollar,ACH,0
2022-01-02 23:42:00,26,ACC_00122,29,ACC2_00170,519.02,Euro,576.43,Yuan,ACH,0
2022-01-02 08:45:00,31,ACC_00107,12,ACC2_00179,8015.34,Euro,1527.42,Euro,Cheque,0
2022-01-02 00:06:00,21,ACC_00098,20,ACC2_00092,373.81,Euro,1169.51,US Dollar,Wire,0
2022-01-02 07:44:00,37,ACC_00183,19,ACC2_00099,1014.12,Yuan,368.73,Yuan,Cheque,0
2022-01-02 18:58:00,31,ACC_00097,31,ACC2_00002,287.96,US Dollar,456.26,US Dollar,ACH,0
2022-01-01 16:51:00,10,ACC_00040,46,ACC2_00168,2058.96,Euro,3003.45,US Dollar,Wire,0
2022-01-02 06:49:00,16,ACC_00112,43,ACC2_00184,1127.75,US Dollar,217.8,Yuan,Credit Card,0
2022-01-01 22:40:00,32,ACC_00168,15,ACC2_00106,1309.0,US Dollar,1367.09,Euro,Wire,0
2022-01-01 08:10:00,22,ACC_00084,21,ACC2_00090,4293.0,US Dollar,630.61,Euro,Wire,0
2022-01-02 16:39:00,39,ACC_00128,12,ACC2_00055,23.17,US Dollar,432.53,Euro,Cheque,0
2022-01-03 17:31:00,30,ACC_00065,41,ACC2_00192,3148.53,US Dollar,507.26,Euro,ACH,0
2022-01-03 01:56:00,13,ACC_00040,21,ACC2_00017,56.62,Yuan,1653.96,US Dollar,Reinvestment,0
2022-01-02 16:41:00,28,ACC_00155,45,ACC2_00063,422.27,US Dollar,97.85,US Dollar,Reinvestment,0
2022-01-01 15:16:00,42,ACC_00040,16,ACC2_00057,1095.64,US Dollar,446.14,US Dollar,Credit Card,0
2022-01-02 01:01:00,35,ACC_00194,37,ACC2_00032,961.34,Euro,917.69,Euro,ACH,0
2022-01-01 05:53:00,46,ACC_00152,34,ACC2_00062,984.7,Yuan,1911.01,Euro,Wire,0
2022-01-02 14:17:00,23,ACC_00189,28,ACC2_00036,908.13,Euro,3241.28,Euro,Cheque,0
2022-01-01 13:23:00,43,ACC_00026,21,ACC2_00016,17.3,Euro,228.98,Yuan,ACH,0
2022-01-01 05:09:00,34,ACC_00095,12,ACC2_00102,251.02,Euro,775.45,US Dollar,Credit Card,0
2022-01-01 02:58:00,41,ACC_00058,34,ACC2_00141,1676.14,US Dollar,1777.6,Euro,Reinvestment,0
2022-01-03 09:20:00,34,ACC_00142,25,ACC2_00135,716.53,Euro,2124.33,US Dollar,Cheque,0
2022-01-03 03:51:00,20,ACC_00068,24,ACC2_00042,68.98,US Dollar,1711.46,Euro,ACH,0
2022-01-03 12:29:00,14,ACC_00018,11,ACC2_00199,1085.34,Euro,1082.0,Yuan,Wire,0
